Crime;Drama;Fantasy;Horror;Romance;Comedy;Thriller;Animation;Short;Family;Mystery;Action;Adventure;Sci-Fi;Music;Biography;Sport;History;War;Documentary;Film-Noir;Musical;Game-Show;Western;Reality-TV;Talk-Show;News;Adult;Title;GenreCluster;Languages;Series or Movie;Country Availability;Runtime;Actors;View Rating;Alternative Score;Awards Received;Awards Nominated For;Release Year;Netflix Release Year;Difference Date;IMDb Votes;IMDb Score
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Shining Inheritance;B;1;Series;1;< 30 minutes;4;NR;Bad;5;5;2009;2018;8.81;10000;Good
0;0;1;0;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Trolls: The Beat Goes On!;D;1;Series;36;< 30 minutes;4;G;Bad;1;5;2018;2018;0.00;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Step Sisters;B;1;Movie;36;1-2 hour;4;GP;Bad;0;0;2018;2018;0.00;10000;Bad
0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Open House;C;1;Movie;36;1-2 hour;4;M;Bad;0;0;2018;2018;0.00;50000;Bad
0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Storm: Letters van Vuur;D;0;Movie;5;1-2 hour;4;NR;Bad;1;0;2017;2018;1.00;10000;Bad
0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kakegurui;A;1;Series;36;< 30 minutes;4;NR;Bad;0;0;2018;2018;0.01;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Bad Day for the Cut;A;1;Movie;36;1-2 hour;4;NR;Excelent;0;5;2017;2018;0.25;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Arango y Sanint: Rase el show;B;1;Movie;15;1-2 hour;2;NR;Bad;0;0;2018;2018;0.00;100;Bad
0;0;1;0;1;1;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Death March to the Parallel World Rhapsody;D;1;Series;1;< 30 minutes;4;GP;Bad;0;0;2018;2018;0.02;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Born to Be Blue;A;3;Movie;1;1-2 hour;4;M;Good;5;10;2016;2018;1.80;10000;Bad
0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Godzilla;D;1;Series;36;< 30 minutes;4;GP;Excelent;0;0;2018;2018;0.00;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Thong Dee Fun Khao;C;1;Movie;1;> 2 hrs;2;NR;Bad;0;0;2017;2018;0.93;10000;Bad
0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Citrus;A;3;Series;15;< 30 minutes;4;GP;Bad;0;0;2018;2018;0.04;10000;Bad
0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Found;A;1;Movie;1;1-2 hour;4;NR;Good;50;10;2017;2018;1.01;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pyar Ke Do Pal;A;1;Movie;15;> 2 hrs;4;NR;Bad;0;0;1986;2018;31.44;100;Bad
0;0;1;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alibaba Aur 40 Chor;D;3;Movie;15;> 2 hrs;4;NR;Bad;0;0;1980;2018;37.66;10000;Bad
1;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Girl on the Train;A;3;Movie;15;1-2 hour;4;M;Bad;5;22;2016;2018;1.27;50000;Bad
0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rip Tide;A;1;Movie;35;1-2 hour;4;NR;Good;0;1;2017;2018;0.28;10000;Bad
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Earth to Luna!;D;3;Series;35;< 30 minutes;4;NR;Bad;0;1;2014;2018;3.45;100;Good
0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;My Tomorrow, Your Yesterday;A;1;Movie;5;1-2 hour;4;NR;Bad;0;0;2016;2018;1.08;10000;Good
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kappen!;A;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2016;2018;1.08;10000;Bad
0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ghostbusters;D;1;Movie;15;1-2 hour;4;GP;Good;5;50;2016;2018;1.50;50000;Bad
0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Home Again;B;1;Movie;15;1-2 hour;4;GP;Bad;1;0;2017;2018;0.35;50000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;The Polka King;B;1;Movie;36;1-2 hour;4;GP;Good;1;0;2018;2018;0.00;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Tom Segura: Disgraceful;B;1;Movie;35;1-2 hour;1;NR;Excelent;0;0;2018;2018;0.00;10000;Good
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;My Next Guest Needs No Introduction With David Letterman;B;1;Series;36;< 30 minutes;1;M;Bad;0;5;2018;2018;0.00;10000;Good
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Somebody Feed Phil;C;1;Series;36;< 30 minutes;2;GP;Bad;0;0;2018;2018;0.00;10000;Good
0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A Storks Journey;D;1;Movie;5;1-2 hour;4;GP;Good;1;5;2017;2018;0.54;10000;Bad
0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mobile Suit Z Gundam: A New Translation - Heirs to the Stars;D;1;Movie;1;1-2 hour;4;NR;Bad;1;0;2005;2018;12.64;10000;Bad
0;1;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mobile Suit Z Gundam: A New Translation II - Lovers;D;1;Movie;1;1-2 hour;4;NR;Bad;1;0;2005;2018;12.21;10000;Bad
0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rage of Bahamut: Genesis;D;1;Series;5;< 30 minutes;4;GP;Bad;0;0;2014;2018;3.37;10000;Good
0;0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mob Psycho 100;D;1;Series;36;< 30 minutes;4;GP;Bad;5;22;2018;2018;0.79;20000;Good
0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;The Idolmaster;A;1;Series;1;< 30 minutes;3;NR;Bad;0;0;2011;2018;6.52;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;Milada;A;3;Movie;35;> 2 hrs;4;NR;Bad;5;10;2017;2018;0.19;10000;Bad
0;1;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mobile Suit Z Gundam III: Love Is the Pulse of the Stars;D;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2006;2018;11.87;10000;Bad
0;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Violet Evergarden;D;3;Series;36;< 30 minutes;4;GP;Bad;1;5;2018;2018;0.03;20000;Good
0;0;1;0;0;1;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Spark;D;1;Movie;5;1-2 hour;4;GP;Bad;1;1;2017;2018;0.69;10000;Bad
0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Captain Underpants: The First Epic Movie;D;1;Movie;5;1-2 hour;4;GP;Excelent;5;22;2017;2018;0.61;50000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Katsuragi Murder Case;A;1;Movie;1;> 2 hrs;4;NR;Bad;1;0;2016;2018;1.57;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Good Time;A;1;Movie;35;1-2 hour;4;M;Excelent;10;50;2017;2018;0.38;50000;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Alejandro Ria�o: Especial de stand up;B;1;Movie;15;1-2 hour;1;M;Bad;0;0;2018;2018;0.01;100;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Arbitration;A;1;Movie;36;1-2 hour;4;NR;Bad;0;0;2016;2018;1.41;100;Bad
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The House Next Door;C;3;Movie;35;> 2 hrs;4;NR;Bad;0;0;2017;2018;0.18;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;The Untold Tales of Armistead Maupin;C;1;Movie;36;1-2 hour;4;NR;Excelent;5;5;2017;2018;0.83;10000;Good
0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Pop Team Epic;D;3;Series;35;< 30 minutes;4;GP;Bad;0;1;2018;2018;0.48;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Julian Schnabel: A Private Portrait;C;1;Movie;35;1-2 hour;4;NR;Bad;0;1;2017;2018;0.68;10000;Bad
1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Detective Mitarais Casebook: The Clockwork Current;A;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2016;2018;1.59;100;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A Bad Moms Christmas;B;3;Movie;35;1-2 hour;4;M;Bad;1;1;2017;2018;0.18;50000;Bad
1;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rotten;B;1;Series;36;< 30 minutes;4;NR;Bad;0;0;2018;2018;0.00;100;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;Comedians in Cars Getting Coffee;B;1;Series;36;< 30 minutes;1;GP;Bad;20;22;2012;2018;5.47;20000;Good
0;0;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Devilman Crybaby;D;3;Series;36;< 30 minutes;4;M;Bad;5;5;2018;2018;0.00;20000;Good
1;1;0;0;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The End of the F***ing World;A;1;Series;36;< 30 minutes;4;M;Bad;10;22;2017;2018;0.20;50000;Good
0;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Time Renegades;A;1;Movie;1;1-2 hour;4;GP;Bad;0;1;2016;2018;1.73;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;That Winter, the Wind Blows;A;1;Series;35;< 30 minutes;4;NR;Bad;10;22;2013;2018;4.90;10000;Good
0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;She Was Pretty;B;3;Series;35;< 30 minutes;4;NR;Bad;5;10;2015;2018;2.31;10000;Good
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Truth Beneath;A;3;Movie;1;1-2 hour;4;GP;Bad;20;5;2016;2018;1.53;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Braqueurs;A;1;Movie;35;1-2 hour;4;M;Bad;0;0;2018;2018;0.86;10000;Bad
0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Wonderful Nightmare;B;1;Movie;1;> 2 hrs;4;NR;Good;0;1;2015;2018;2.40;10000;Good
1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Blood Father;A;3;Movie;5;1-2 hour;4;M;Excelent;0;0;2016;2018;1.36;50000;Bad
0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Roald Dahls Esio Trot;D;1;Movie;1;1-2 hour;4;NR;Excelent;1;1;2015;2018;2.64;10000;Good
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;Ask the Sexpert;B;1;Movie;1;1-2 hour;1;NR;Bad;1;1;2017;2018;0.15;10000;Good
1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Hubert und Staller: Die ins Gras beissen;B;1;Movie;5;1-2 hour;4;NR;Bad;0;0;2013;2018;4.16;10000;Good
0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A Ghost Story;A;3;Movie;5;1-2 hour;4;M;Excelent;20;22;2017;2018;0.44;50000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;Suffragette;A;1;Movie;5;1-2 hour;4;GP;Good;20;22;2015;2018;2.23;50000;Bad
0;1;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Shallows;A;3;Movie;15;1-2 hour;4;GP;Good;1;22;2016;2018;1.53;50000;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Money Monster;A;5;Movie;5;1-2 hour;4;M;Good;0;5;2016;2018;1.64;50000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cant Cope, Wont Cope;B;1;Series;35;< 30 minutes;4;NR;Bad;0;5;2016;2018;1.29;10000;Good
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Aval;C;3;Movie;15;> 2 hrs;4;NR;Bad;0;0;2017;2018;0.16;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Mustang Island;B;1;Movie;36;1-2 hour;4;NR;Good;5;5;2018;2018;0.00;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Die Hard 4.0;C;3;Movie;15;> 2 hrs;4;GP;Excelent;5;22;2007;2018;10.52;50000;Good
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Almost Christmas;B;1;Movie;5;1-2 hour;4;GP;Good;0;5;2016;2018;1.14;10000;Bad
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;An Ordinary Man;A;1;Movie;1;1-2 hour;4;M;Bad;0;0;2018;2018;0.28;10000;Bad
0;1;1;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Planetarium;A;3;Movie;5;1-2 hour;4;NR;Bad;1;5;2017;2018;0.39;10000;Bad
0;0;0;0;1;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Last: Naruto the Movie;D;1;Movie;5;1-2 hour;4;GP;Excelent;0;5;2015;2018;2.24;20000;Good
0;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Boruto: Naruto the Movie;D;1;Movie;5;1-2 hour;4;GP;Excelent;0;5;2017;2018;0.76;10000;Good
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;We Speak Dance;C;1;Series;36;< 30 minutes;1;NR;Bad;0;0;2018;2018;0.00;10000;Good
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;London Heist;C;1;Movie;1;1-2 hour;4;M;Bad;1;0;2017;2017;0.46;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;The Bleeder;A;1;Movie;1;1-2 hour;4;M;Excelent;0;0;2017;2017;0.66;10000;Bad
0;1;1;1;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Origin Wars;D;1;Movie;1;1-2 hour;4;NR;Good;0;1;2017;2017;0.62;10000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;The Man with the Iron Heart;C;5;Movie;5;> 2 hrs;4;M;Good;0;5;2017;2017;0.57;20000;Bad
0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Unlocked;C;3;Movie;15;1-2 hour;4;M;Bad;0;0;2017;2017;0.66;50000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Last Face;A;1;Movie;5;> 2 hrs;4;M;Bad;1;1;2017;2017;0.43;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;The Worlds Most Extraordinary Homes;C;5;Series;35;< 30 minutes;2;NR;Bad;0;0;2017;2017;0.98;10000;Good
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Fun Mom Dinner;B;1;Movie;35;1-2 hour;4;M;Bad;1;1;2017;2017;0.41;10000;Bad
1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Life Without Principle;A;1;Movie;15;1-2 hour;4;NR;Good;20;50;2011;2017;6.20;10000;Bad
1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Protg;A;3;Movie;5;1-2 hour;4;M;Excelent;10;22;2007;2017;10.88;10000;Good
0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Tatsumi;A;1;Movie;5;1-2 hour;4;NR;Excelent;5;10;2012;2017;5.74;10000;Good
1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Tomie;A;1;Movie;1;1-2 hour;4;NR;Bad;0;0;1999;2017;18.83;10000;Bad
0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Rurouni Kenshin: Shin Kyoto-Hen;A;3;Series;1;< 30 minutes;4;NR;Bad;0;0;2012;2017;5.36;10000;Good
1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Accidental Detective;B;1;Movie;1;> 2 hrs;4;GP;Bad;0;0;2015;2017;2.27;10000;Bad
0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ten;C;1;Movie;1;< 30 minutes;4;GP;Bad;0;0;2017;2017;0.29;10000;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Cest Si Bon;A;1;Movie;1;> 2 hrs;4;NR;Excelent;1;5;2015;2017;2.88;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;A Estrada 47;A;5;Movie;1;1-2 hour;4;NR;Bad;10;22;2015;2017;2.69;10000;Bad
0;0;0;1;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Chaw;D;3;Movie;1;> 2 hrs;4;M;Bad;0;1;2009;2017;8.47;10000;Bad
0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Kinmoza!;D;3;Series;1;< 30 minutes;4;GP;Bad;0;0;2013;2017;4.50;10000;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Boomerang Family;B;1;Movie;1;1-2 hour;4;NR;Good;1;5;2013;2017;4.65;10000;Bad
0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;The Sion Sono;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2016;2017;1.63;100;Bad
1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Advocate: A Missing Body;A;1;Movie;1;1-2 hour;4;GP;Good;0;0;2015;2017;2.23;10000;Bad
0;0;1;0;1;1;1;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Date A Live;D;1;Series;5;< 30 minutes;4;GP;Bad;0;0;2013;2017;4.23;10000;Good
0;1;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Her Father, My Lover;B;1;Movie;1;1-2 hour;4;NR;Bad;0;1;2015;2017;2.25;100;Bad
0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Suki Demo Nai Kuseni;A;1;Movie;1;1-2 hour;3;NR;Bad;0;0;2016;2017;1.32;10000;Bad
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Torihada: The Movie;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2012;2017;5.30;100;Bad
0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Adam at the Wedding;B;1;Movie;5;1-2 hour;4;GP;Bad;0;0;2018;2017;0.42;10000;Bad
0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Thread of Lies;A;1;Movie;1;1-2 hour;4;NR;Excelent;1;5;2014;2017;3.80;10000;Bad
0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;Goon: Last of the Enforcers;B;1;Movie;35;1-2 hour;4;M;Bad;0;1;2017;2017;0.33;20000;Bad
1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Killing Salazar;C;1;Movie;5;1-2 hour;4;M;Bad;0;0;2017;2017;0.48;10000;Bad
0;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Snow White with the Red Hair;D;1;Series;5;< 30 minutes;4;GP;Bad;0;5;2015;2017;2.50;10000;Good
0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Remember You;A;1;Movie;1;1-2 hour;4;GP;Bad;0;5;2016;2017;1.06;10000;Bad
0;1;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;A Certain Scientific Railgun;D;1;Series;35;< 30 minutes;4;GP;Bad;0;1;2009;2017;8.25;10000;Good
0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Tomie: Re-birth;C;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2001;2017;16.78;10000;Bad
0;1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;ReLIFE;B;3;Series;5;< 30 minutes;4;GP;Bad;1;1;2016;2017;1.50;10000;Good
0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Maniac Hero;D;1;Movie;1;1-2 hour;4;NR;Bad;0;0;2016;2017;1.65;10000;Bad
0;1;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Eccentric Family;D;1;Series;5;< 30 minutes;1;NR;Bad;0;0;2013;2017;4.50;10000;Good
0;1;1;0;0;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Seraph of the End;D;1;Series;15;< 30 minutes;4;GP;Bad;0;0;2015;2017;2.74;10000;Good
0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Royal Space Force: Wings of Honneamise;A;1;Movie;1;> 2 hrs;4;NR;Excelent;0;0;1995;2017;22.82;10000;Good
0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;The Disappearance of Nagato Yuki-chan;D;1;Series;1;< 30 minutes;4;GP;Bad;5;1;2015;2017;2.74;10000;Bad
0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Nisekoi;D;1;Series;5;< 30 minutes;4;GP;Bad;0;0;2014;2017;3.97;10000;Good
0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Maoyu: Archenemy and Hero;D;1;Series;15;< 30 minutes;4;GP;Bad;0;0;2013;2017;4.99;10000;Good
0;0;0;0;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lucky Star;D;3;Series;1;< 30 minutes;4;GP;Bad;0;0;2007;2017;10.74;10000;Good
0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Lost Highway;C;1;Movie;5;> 2 hrs;4;M;Good;5;10;1997;2017;20.97;50000;Good
0;1;0;0;0;0;0;1;0;0;1;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;Girls Last Tour;D;3;Series;5;< 30 minutes;4;GP;Bad;1;0;2017;2017;0.23;10000;Good
0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Children of the Whales;D;1;Series;36;< 30 minutes;4;M;Bad;0;0;2017;2017;0.23;10000;Good
